SETTLEMENTDATE,REGIONID,RRP
2025-07-08 09:50:00,VIC1,32.26827
2025-07-08 09:55:00,VIC1,103.52877
2025-07-08 10:00:00,VIC1,63.63823
2025-07-08 10:05:00,VIC1,32.02936
2025-07-08 10:10:00,VIC1,-50.57844
2025-07-08 10:15:00,VIC1,36.19394
2025-07-08 10:20:00,VIC1,13.56574
2025-07-08 10:25:00,VIC1,-0.01
2025-07-08 10:30:00,VIC1,9.48092
2025-07-08 10:35:00,VIC1,10.12131
2025-07-08 10:40:00,VIC1,8.95
2025-07-08 10:45:00,VIC1,-0.01
2025-07-08 10:50:00,VIC1,9.33
2025-07-08 10:55:00,VIC1,8.95
2025-07-08 11:00:00,VIC1,0.01112
2025-07-08 11:05:00,VIC1,9.90124
2025-07-08 11:10:00,VIC1,3e-05
2025-07-08 11:15:00,VIC1,9.33
2025-07-08 11:20:00,VIC1,8.94947
2025-07-08 11:25:00,VIC1,19.96146
2025-07-08 11:30:00,VIC1,9.33
2025-07-08 11:35:00,VIC1,8.95
2025-07-08 11:40:00,VIC1,3e-05
2025-07-08 11:45:00,VIC1,-0.13403
2025-07-08 11:50:00,VIC1,8.94921
2025-07-08 11:55:00,VIC1,8.94921
2025-07-08 12:00:00,VIC1,-19.3023
2025-07-08 12:05:00,VIC1,-11.79693
2025-07-08 12:10:00,VIC1,-15.83456
2025-07-08 12:15:00,VIC1,-10.07497
2025-07-08 12:20:00,VIC1,28.37838
2025-07-08 12:25:00,VIC1,30.88241
2025-07-08 12:30:00,VIC1,20.0
2025-07-08 12:35:00,VIC1,-19.02757
2025-07-08 12:40:00,VIC1,29.30715
2025-07-08 12:45:00,VIC1,8.95
2025-07-08 12:50:00,VIC1,70.89658
2025-07-08 12:55:00,VIC1,70.63296
2025-07-08 13:00:00,VIC1,70.63296
2025-07-08 13:05:00,VIC1,41.10572
2025-07-08 13:10:00,VIC1,46.22
2025-07-08 13:15:00,VIC1,12.56559
2025-07-08 13:20:00,VIC1,12.75623
2025-07-08 13:25:00,VIC1,13.0058
2025-07-08 13:30:00,VIC1,18.4056
2025-07-08 13:35:00,VIC1,18.4056
2025-07-08 13:40:00,VIC1,38.44672
2025-07-08 13:45:00,VIC1,132.02061
2025-07-08 13:50:00,VIC1,111.26641
2025-07-08 13:55:00,VIC1,9.95551
2025-07-08 14:00:00,VIC1,45.57023
2025-07-08 14:05:00,VIC1,-0.01
2025-07-08 14:10:00,VIC1,33.53865
2025-07-08 14:15:00,VIC1,38.44672
2025-07-08 14:20:00,VIC1,-4.7985
2025-07-08 14:25:00,VIC1,24.6956
2025-07-08 14:30:00,VIC1,38.44672
2025-07-08 14:35:00,VIC1,112.80958
2025-07-08 14:40:00,VIC1,26.77534
2025-07-08 14:45:00,VIC1,-0.55612
2025-07-08 14:50:00,VIC1,0.01112
2025-07-08 14:55:00,VIC1,8.95
2025-07-08 15:00:00,VIC1,23.29776
2025-07-08 15:05:00,VIC1,26.45604
2025-07-08 15:10:00,VIC1,1.74743
2025-07-08 15:15:00,VIC1,-20.54651
2025-07-08 15:20:00,VIC1,0.80437
2025-07-08 15:25:00,VIC1,35.78548
2025-07-08 15:30:00,VIC1,32.47738
2025-07-08 15:35:00,VIC1,-20.43816
2025-07-08 15:40:00,VIC1,29.99349
2025-07-08 15:45:00,VIC1,-21.10603
2025-07-08 15:50:00,VIC1,36.40222
2025-07-08 15:55:00,VIC1,53.64296
2025-07-08 16:00:00,VIC1,70.20986
2025-07-08 16:05:00,VIC1,69.74691
2025-07-08 16:10:00,VIC1,67.63708
2025-07-08 16:15:00,VIC1,18.19684
2025-07-08 16:20:00,VIC1,30.11486
2025-07-08 16:25:00,VIC1,97.29877
2025-07-08 16:30:00,VIC1,74.08503
2025-07-08 16:35:00,VIC1,97.57249
2025-07-08 16:40:00,VIC1,48.49692
2025-07-08 16:45:00,VIC1,60.6315
2025-07-08 16:50:00,VIC1,97.31209
2025-07-08 16:55:00,VIC1,68.984
2025-07-08 17:00:00,VIC1,94.49325
2025-07-08 17:05:00,VIC1,-24.42
2025-07-08 17:10:00,VIC1,-16.5
2025-07-08 17:15:00,VIC1,-9.96
2025-07-08 17:20:00,VIC1,0.0
2025-07-08 17:25:00,VIC1,-0.01
2025-07-08 17:30:00,VIC1,0.01
2025-07-08 17:35:00,VIC1,8.95
2025-07-08 17:40:00,VIC1,32.32752
2025-07-08 17:45:00,VIC1,32.49372
2025-07-08 17:50:00,VIC1,32.32752
2025-07-08 17:55:00,VIC1,35.68298
2025-07-08 18:00:00,VIC1,35.33737
2025-07-08 18:05:00,VIC1,22.24693
2025-07-08 18:10:00,VIC1,22.69744
2025-07-08 18:15:00,VIC1,23.65966
2025-07-08 18:20:00,VIC1,8.95
2025-07-08 18:25:00,VIC1,20.0
2025-07-08 18:30:00,VIC1,30.70579
2025-07-08 18:35:00,VIC1,0.00013
2025-07-08 18:40:00,VIC1,0.01
2025-07-08 18:45:00,VIC1,8.95
2025-07-08 18:50:00,VIC1,0.46216
2025-07-08 18:55:00,VIC1,20.77
2025-07-08 19:00:00,VIC1,0.00013
2025-07-08 19:05:00,VIC1,8.95
2025-07-08 19:10:00,VIC1,20.74
2025-07-08 19:15:00,VIC1,35.14064
2025-07-08 19:20:00,VIC1,106.54
2025-07-08 19:25:00,VIC1,137.49007
2025-07-08 19:30:00,VIC1,106.54
2025-07-08 19:35:00,VIC1,128.22156
2025-07-08 19:40:00,VIC1,103.79607
2025-07-08 19:45:00,VIC1,106.54
2025-07-08 19:50:00,VIC1,113.93049
2025-07-08 19:55:00,VIC1,112.38452
2025-07-08 20:00:00,VIC1,106.54
2025-07-08 20:05:00,VIC1,104.80702
2025-07-08 20:10:00,VIC1,78.88
2025-07-08 20:15:00,VIC1,106.54
2025-07-08 20:20:00,VIC1,100.90031
2025-07-08 20:25:00,VIC1,84.81187
2025-07-08 20:30:00,VIC1,96.4914
2025-07-08 20:35:00,VIC1,80.63843
2025-07-08 20:40:00,VIC1,102.40915
2025-07-08 20:45:00,VIC1,101.61364
2025-07-08 20:50:00,VIC1,103.10643
2025-07-08 20:55:00,VIC1,102.34164
2025-07-08 21:00:00,VIC1,39.91413
2025-07-08 21:05:00,VIC1,80.79041
2025-07-08 21:10:00,VIC1,73.01769
2025-07-08 21:15:00,VIC1,49.83345
2025-07-08 21:20:00,VIC1,83.56723
2025-07-08 21:25:00,VIC1,80.81208
2025-07-08 21:30:00,VIC1,101.53155
2025-07-08 21:35:00,VIC1,103.14908
2025-07-08 21:40:00,VIC1,105.42
2025-07-08 21:45:00,VIC1,20.00007
2025-07-08 21:50:00,VIC1,50.17634
2025-07-08 21:55:00,VIC1,62.44209
2025-07-08 22:00:00,VIC1,17.08474
2025-07-08 22:05:00,VIC1,65.39807
2025-07-08 22:10:00,VIC1,20.0
2025-07-08 22:15:00,VIC1,20.0
2025-07-08 22:20:00,VIC1,8.94951
2025-07-08 22:25:00,VIC1,8.95
2025-07-08 22:30:00,VIC1,11.64237
2025-07-08 22:35:00,VIC1,8.95
2025-07-08 22:40:00,VIC1,0.01
2025-07-08 22:45:00,VIC1,0.01
2025-07-08 22:50:00,VIC1,8.94951
2025-07-08 22:55:00,VIC1,8.95
2025-07-08 23:00:00,VIC1,8.95
2025-07-08 23:05:00,VIC1,8.95
2025-07-08 23:10:00,VIC1,8.95
2025-07-08 23:15:00,VIC1,0.01
2025-07-08 23:20:00,VIC1,15.20247
2025-07-08 23:25:00,VIC1,8.95
2025-07-08 23:30:00,VIC1,20.0
2025-07-08 23:35:00,VIC1,17.198
2025-07-08 23:40:00,VIC1,15.62347
2025-07-08 23:45:00,VIC1,8.95
2025-07-08 23:50:00,VIC1,17.23653
2025-07-08 23:55:00,VIC1,8.95
2025-07-09 00:00:00,VIC1,8.95
2025-07-09 00:05:00,VIC1,17.6075
2025-07-09 00:10:00,VIC1,16.45282
2025-07-09 00:15:00,VIC1,17.63126
2025-07-09 00:20:00,VIC1,14.73931
2025-07-09 00:25:00,VIC1,8.95
2025-07-09 00:30:00,VIC1,8.95
2025-07-09 00:35:00,VIC1,16.70358
2025-07-09 00:40:00,VIC1,8.95
2025-07-09 00:45:00,VIC1,22.56235
2025-07-09 00:50:00,VIC1,20.0
2025-07-09 00:55:00,VIC1,20.46
2025-07-09 01:00:00,VIC1,24.21728
2025-07-09 01:05:00,VIC1,20.0
2025-07-09 01:10:00,VIC1,8.94979
2025-07-09 01:15:00,VIC1,19.18
2025-07-09 01:20:00,VIC1,8.95
2025-07-09 01:25:00,VIC1,8.95
2025-07-09 01:30:00,VIC1,8.95
2025-07-09 01:35:00,VIC1,8.95
2025-07-09 01:40:00,VIC1,8.42734
2025-07-09 01:45:00,VIC1,8.95
2025-07-09 01:50:00,VIC1,8.95
2025-07-09 01:55:00,VIC1,8.95
2025-07-09 02:00:00,VIC1,8.95
2025-07-09 02:05:00,VIC1,8.1498
2025-07-09 02:10:00,VIC1,8.95
2025-07-09 02:15:00,VIC1,8.95
2025-07-09 02:20:00,VIC1,8.95
2025-07-09 02:25:00,VIC1,8.95
2025-07-09 02:30:00,VIC1,8.95
2025-07-09 02:35:00,VIC1,8.95
2025-07-09 02:40:00,VIC1,8.95
2025-07-09 02:45:00,VIC1,0.01
2025-07-09 02:50:00,VIC1,8.95
2025-07-09 02:55:00,VIC1,0.01
2025-07-09 03:00:00,VIC1,20.0
2025-07-09 03:05:00,VIC1,2.94961
2025-07-09 03:10:00,VIC1,0.01
2025-07-09 03:15:00,VIC1,8.95
2025-07-09 03:20:00,VIC1,8.95
2025-07-09 03:25:00,VIC1,7.94982
2025-07-09 03:30:00,VIC1,8.94982
2025-07-09 03:35:00,VIC1,1.15365
2025-07-09 03:40:00,VIC1,8.95
2025-07-09 03:45:00,VIC1,8.95
2025-07-09 03:50:00,VIC1,0.01
2025-07-09 03:55:00,VIC1,8.95
2025-07-09 04:00:00,VIC1,8.95
2025-07-09 04:05:00,VIC1,0.01
2025-07-09 04:10:00,VIC1,0.48
2025-07-09 04:15:00,VIC1,8.95
2025-07-09 04:20:00,VIC1,8.95
2025-07-09 04:25:00,VIC1,8.95
2025-07-09 04:30:00,VIC1,7.94962
2025-07-09 04:35:00,VIC1,8.94982
2025-07-09 04:40:00,VIC1,8.95
2025-07-09 04:45:00,VIC1,0.01
2025-07-09 04:50:00,VIC1,8.95
2025-07-09 04:55:00,VIC1,0.01
2025-07-09 05:00:00,VIC1,20.0
2025-07-09 05:05:00,VIC1,8.95
2025-07-09 05:10:00,VIC1,8.95
2025-07-09 05:15:00,VIC1,6.70043
2025-07-09 05:20:00,VIC1,8.95019
2025-07-09 05:25:00,VIC1,8.95
2025-07-09 05:30:00,VIC1,8.95019
2025-07-09 05:35:00,VIC1,42.01
2025-07-09 05:40:00,VIC1,20.0
2025-07-09 05:45:00,VIC1,20.0
2025-07-09 05:50:00,VIC1,20.0
2025-07-09 05:55:00,VIC1,20.0
2025-07-09 06:00:00,VIC1,20.0
2025-07-09 06:05:00,VIC1,19.17986
2025-07-09 06:10:00,VIC1,19.18006
2025-07-09 06:15:00,VIC1,20.0
2025-07-09 06:20:00,VIC1,62.16341
2025-07-09 06:25:00,VIC1,74.71836
2025-07-09 06:30:00,VIC1,74.84966
2025-07-09 06:35:00,VIC1,92.46071
2025-07-09 06:40:00,VIC1,95.90428
2025-07-09 06:45:00,VIC1,84.55584
2025-07-09 06:50:00,VIC1,81.66253
2025-07-09 06:55:00,VIC1,151.43915
2025-07-09 07:00:00,VIC1,128.22607
2025-07-09 07:05:00,VIC1,167.7866
2025-07-09 07:10:00,VIC1,209.11
2025-07-09 07:15:00,VIC1,251.8134
2025-07-09 07:20:00,VIC1,145.20685
2025-07-09 07:25:00,VIC1,184.02009
2025-07-09 07:30:00,VIC1,181.72314
2025-07-09 07:35:00,VIC1,139.23
2025-07-09 07:40:00,VIC1,139.23
2025-07-09 07:45:00,VIC1,139.23
2025-07-09 07:50:00,VIC1,113.83009
2025-07-09 07:55:00,VIC1,98.40181
2025-07-09 08:00:00,VIC1,97.17311
2025-07-09 08:05:00,VIC1,100.40635
2025-07-09 08:10:00,VIC1,99.08424
2025-07-09 08:15:00,VIC1,98.59115
2025-07-09 08:20:00,VIC1,67.64954
2025-07-09 08:25:00,VIC1,68.934
2025-07-09 08:30:00,VIC1,63.0175
2025-07-09 08:35:00,VIC1,69.02913
2025-07-09 08:40:00,VIC1,64.56851
2025-07-09 08:45:00,VIC1,45.41843
2025-07-09 08:50:00,VIC1,8.95
2025-07-09 08:55:00,VIC1,8.95
2025-07-09 09:00:00,VIC1,0.0
2025-07-09 09:05:00,VIC1,-5.06
2025-07-09 09:10:00,VIC1,-9.96
2025-07-09 09:15:00,VIC1,4.19951
2025-07-09 09:20:00,VIC1,2.8342
2025-07-09 09:25:00,VIC1,0.41681
2025-07-09 09:30:00,VIC1,-9.96
2025-07-09 09:35:00,VIC1,-9.83
2025-07-09 09:40:00,VIC1,-9.83
2025-07-09 09:45:00,VIC1,-0.01
2025-07-09 09:50:00,VIC1,-9.96
2025-07-09 09:55:00,VIC1,-9.96
2025-07-09 10:00:00,VIC1,-9.96
2025-07-09 10:05:00,VIC1,-16.5
2025-07-09 10:10:00,VIC1,-18.14
2025-07-09 10:15:00,VIC1,-16.49976
2025-07-09 10:20:00,VIC1,-16.49976
2025-07-09 10:25:00,VIC1,-16.49976
2025-07-09 10:30:00,VIC1,-16.5
2025-07-09 10:35:00,VIC1,-16.49
2025-07-09 10:40:00,VIC1,-16.49976
2025-07-09 10:45:00,VIC1,-16.49976
2025-07-09 10:50:00,VIC1,-16.5
2025-07-09 10:55:00,VIC1,-16.5
2025-07-09 11:00:00,VIC1,-16.5
2025-07-09 11:05:00,VIC1,-18.0
2025-07-09 11:10:00,VIC1,-16.5
2025-07-09 11:15:00,VIC1,-19.1
2025-07-09 11:20:00,VIC1,-24.42
2025-07-09 11:25:00,VIC1,-23.06
2025-07-09 11:30:00,VIC1,-24.42
2025-07-09 11:35:00,VIC1,-19.99
2025-07-09 11:40:00,VIC1,-16.49976
2025-07-09 11:45:00,VIC1,-16.5
2025-07-09 11:50:00,VIC1,-16.49976
2025-07-09 11:55:00,VIC1,-16.49976
2025-07-09 12:00:00,VIC1,-16.49976
2025-07-09 12:05:00,VIC1,-16.5
2025-07-09 12:10:00,VIC1,-16.5
2025-07-09 12:15:00,VIC1,-20.0
2025-07-09 12:20:00,VIC1,-16.5
2025-07-09 12:25:00,VIC1,-16.5
2025-07-09 12:30:00,VIC1,-19.99
2025-07-09 12:35:00,VIC1,-19.99
2025-07-09 12:40:00,VIC1,-16.49976
2025-07-09 12:45:00,VIC1,-16.49976
2025-07-09 12:50:00,VIC1,-16.49976
2025-07-09 12:55:00,VIC1,-16.5
2025-07-09 13:00:00,VIC1,-20.0
2025-07-09 13:05:00,VIC1,-16.49976
2025-07-09 13:10:00,VIC1,-16.49976
2025-07-09 13:15:00,VIC1,-15.03
2025-07-09 13:20:00,VIC1,-9.96
2025-07-09 13:25:00,VIC1,-3.49219
2025-07-09 13:30:00,VIC1,-13.12799
2025-07-09 13:35:00,VIC1,-9.83
2025-07-09 13:40:00,VIC1,-20.0
2025-07-09 13:45:00,VIC1,-19.27341
2025-07-09 13:50:00,VIC1,-19.99
2025-07-09 13:55:00,VIC1,-18.0
2025-07-09 14:00:00,VIC1,-19.5
2025-07-09 14:05:00,VIC1,-16.49976
2025-07-09 14:10:00,VIC1,-16.49976
2025-07-09 14:15:00,VIC1,-0.00975
2025-07-09 14:20:00,VIC1,12.31976
2025-07-09 14:25:00,VIC1,33.42644
2025-07-09 14:30:00,VIC1,8.95
2025-07-09 14:35:00,VIC1,-4.56217
2025-07-09 14:40:00,VIC1,8.95
2025-07-09 14:45:00,VIC1,-3.78732
2025-07-09 14:50:00,VIC1,5.87402
2025-07-09 14:55:00,VIC1,8.95
2025-07-09 15:00:00,VIC1,20.0
2025-07-09 15:05:00,VIC1,34.73996
2025-07-09 15:10:00,VIC1,41.17239
2025-07-09 15:15:00,VIC1,40.38737
2025-07-09 15:20:00,VIC1,14.01558
2025-07-09 15:25:00,VIC1,20.0
2025-07-09 15:30:00,VIC1,19.99583
2025-07-09 15:35:00,VIC1,19.99583
2025-07-09 15:40:00,VIC1,39.11353
2025-07-09 15:45:00,VIC1,40.13999
2025-07-09 15:50:00,VIC1,67.56129
2025-07-09 15:55:00,VIC1,54.32554
2025-07-09 16:00:00,VIC1,36.76
2025-07-09 16:05:00,VIC1,20.04
2025-07-09 16:10:00,VIC1,20.76
2025-07-09 16:15:00,VIC1,19.18
2025-07-09 16:20:00,VIC1,27.50288
2025-07-09 16:25:00,VIC1,18.61049
2025-07-09 16:30:00,VIC1,6.00815
2025-07-09 16:35:00,VIC1,12.75371
2025-07-09 16:40:00,VIC1,18.19614
2025-07-09 16:45:00,VIC1,33.2607
2025-07-09 16:50:00,VIC1,142.59703
2025-07-09 16:55:00,VIC1,182.03561
2025-07-09 17:00:00,VIC1,200.68185
2025-07-09 17:05:00,VIC1,132.29688
2025-07-09 17:10:00,VIC1,133.15153
2025-07-09 17:15:00,VIC1,144.39702
2025-07-09 17:20:00,VIC1,292.05035
2025-07-09 17:25:00,VIC1,308.2456
2025-07-09 17:30:00,VIC1,363.78741
2025-07-09 17:35:00,VIC1,315.50163
2025-07-09 17:40:00,VIC1,204.2993
2025-07-09 17:45:00,VIC1,327.12518
2025-07-09 17:50:00,VIC1,150.63786
2025-07-09 17:55:00,VIC1,219.04595
2025-07-09 18:00:00,VIC1,131.5787
2025-07-09 18:05:00,VIC1,121.55213
2025-07-09 18:10:00,VIC1,135.47042
2025-07-09 18:15:00,VIC1,106.54
2025-07-09 18:20:00,VIC1,131.5785
2025-07-09 18:25:00,VIC1,131.57884
2025-07-09 18:30:00,VIC1,106.54
2025-07-09 18:35:00,VIC1,318.36452
2025-07-09 18:40:00,VIC1,304.69283
2025-07-09 18:45:00,VIC1,211.5571
2025-07-09 18:50:00,VIC1,275.96648
2025-07-09 18:55:00,VIC1,284.96891
2025-07-09 19:00:00,VIC1,301.29309
2025-07-09 19:05:00,VIC1,282.75
2025-07-09 19:10:00,VIC1,295.50745
2025-07-09 19:15:00,VIC1,263.02034
2025-07-09 19:20:00,VIC1,143.97189
2025-07-09 19:25:00,VIC1,100.84034
2025-07-09 19:30:00,VIC1,99.77181
2025-07-09 19:35:00,VIC1,121.55227
2025-07-09 19:40:00,VIC1,88.52766
2025-07-09 19:45:00,VIC1,121.55213
2025-07-09 19:50:00,VIC1,105.00611
2025-07-09 19:55:00,VIC1,103.35086
2025-07-09 20:00:00,VIC1,99.15471
2025-07-09 20:05:00,VIC1,121.55165
2025-07-09 20:10:00,VIC1,121.55165
2025-07-09 20:15:00,VIC1,31.80596
2025-07-09 20:20:00,VIC1,-39.51
2025-07-09 20:25:00,VIC1,-16.49951
2025-07-09 20:30:00,VIC1,-9.83
2025-07-09 20:35:00,VIC1,110.64723
2025-07-09 20:40:00,VIC1,110.64725
2025-07-09 20:45:00,VIC1,98.98871
2025-07-09 20:50:00,VIC1,100.40635
2025-07-09 20:55:00,VIC1,100.66713
2025-07-09 21:00:00,VIC1,95.31708
2025-07-09 21:05:00,VIC1,100.93879
2025-07-09 21:10:00,VIC1,99.75405
2025-07-09 21:15:00,VIC1,88.49559
2025-07-09 21:20:00,VIC1,85.79795
2025-07-09 21:25:00,VIC1,72.14384
2025-07-09 21:30:00,VIC1,85.19474
2025-07-09 21:35:00,VIC1,72.98846
2025-07-09 21:40:00,VIC1,73.79987
2025-07-09 21:45:00,VIC1,73.62401
2025-07-09 21:50:00,VIC1,65.48546
2025-07-09 21:55:00,VIC1,68.29575
2025-07-09 22:00:00,VIC1,69.86993
2025-07-09 22:05:00,VIC1,85.25812
2025-07-09 22:10:00,VIC1,84.43211
2025-07-09 22:15:00,VIC1,102.29634
2025-07-09 22:20:00,VIC1,99.63205
2025-07-09 22:25:00,VIC1,94.53653
2025-07-09 22:30:00,VIC1,99.40864
2025-07-09 22:35:00,VIC1,83.3969
2025-07-09 22:40:00,VIC1,83.20272
2025-07-09 22:45:00,VIC1,85.62594
2025-07-09 22:50:00,VIC1,81.20996
2025-07-09 22:55:00,VIC1,72.80003
2025-07-09 23:00:00,VIC1,72.2576
2025-07-09 23:05:00,VIC1,83.11007
2025-07-09 23:10:00,VIC1,97.4639
2025-07-09 23:15:00,VIC1,100.62459
2025-07-09 23:20:00,VIC1,95.00024
2025-07-09 23:25:00,VIC1,99.3766
2025-07-09 23:30:00,VIC1,78.85243
2025-07-09 23:35:00,VIC1,90.56303
2025-07-09 23:40:00,VIC1,93.30443
2025-07-09 23:45:00,VIC1,93.94379
2025-07-09 23:50:00,VIC1,98.31251
2025-07-09 23:55:00,VIC1,87.12286
2025-07-10 00:00:00,VIC1,88.75966
2025-07-10 00:05:00,VIC1,88.77158
2025-07-10 00:10:00,VIC1,94.98706
2025-07-10 00:15:00,VIC1,93.47312
2025-07-10 00:20:00,VIC1,99.50655
2025-07-10 00:25:00,VIC1,92.02139
2025-07-10 00:30:00,VIC1,80.07106
2025-07-10 00:35:00,VIC1,81.95595
2025-07-10 00:40:00,VIC1,81.49316
2025-07-10 00:45:00,VIC1,75.29494
2025-07-10 00:50:00,VIC1,74.64037
2025-07-10 00:55:00,VIC1,82.3177
2025-07-10 01:00:00,VIC1,81.59299
2025-07-10 01:05:00,VIC1,94.63376
2025-07-10 01:10:00,VIC1,98.92613
2025-07-10 01:15:00,VIC1,97.57966
2025-07-10 01:20:00,VIC1,84.13815
2025-07-10 01:25:00,VIC1,73.04104
2025-07-10 01:30:00,VIC1,72.745
2025-07-10 01:35:00,VIC1,72.47666
2025-07-10 01:40:00,VIC1,72.71397
2025-07-10 01:45:00,VIC1,72.00051
2025-07-10 01:50:00,VIC1,72.71872
2025-07-10 01:55:00,VIC1,73.86186
2025-07-10 02:00:00,VIC1,72.6464
2025-07-10 02:05:00,VIC1,80.26601
2025-07-10 02:10:00,VIC1,81.29752
2025-07-10 02:15:00,VIC1,73.14161
2025-07-10 02:20:00,VIC1,71.93507
2025-07-10 02:25:00,VIC1,69.64734
2025-07-10 02:30:00,VIC1,68.98886
2025-07-10 02:35:00,VIC1,70.97803
2025-07-10 02:40:00,VIC1,71.46942
2025-07-10 02:45:00,VIC1,70.72638
2025-07-10 02:50:00,VIC1,70.81126
2025-07-10 02:55:00,VIC1,70.70661
2025-07-10 03:00:00,VIC1,70.19266
2025-07-10 03:05:00,VIC1,69.17023
2025-07-10 03:10:00,VIC1,66.10627
2025-07-10 03:15:00,VIC1,50.11863
2025-07-10 03:20:00,VIC1,49.38808
2025-07-10 03:25:00,VIC1,49.31425
2025-07-10 03:30:00,VIC1,54.65115
2025-07-10 03:35:00,VIC1,49.2862
2025-07-10 03:40:00,VIC1,64.16083
2025-07-10 03:45:00,VIC1,66.83427
2025-07-10 03:50:00,VIC1,64.22536
2025-07-10 03:55:00,VIC1,60.6386
2025-07-10 04:00:00,VIC1,48.24887
2025-07-10 04:05:00,VIC1,61.27477
2025-07-10 04:10:00,VIC1,64.291
2025-07-10 04:15:00,VIC1,62.1136
2025-07-10 04:20:00,VIC1,59.87634
2025-07-10 04:25:00,VIC1,65.16763
2025-07-10 04:30:00,VIC1,63.99327
2025-07-10 04:35:00,VIC1,19.18
2025-07-10 04:40:00,VIC1,19.76731
2025-07-10 04:45:00,VIC1,19.18
2025-07-10 04:50:00,VIC1,19.18
2025-07-10 04:55:00,VIC1,19.18
2025-07-10 05:00:00,VIC1,19.18
2025-07-10 05:05:00,VIC1,20.0
2025-07-10 05:10:00,VIC1,19.28495
2025-07-10 05:15:00,VIC1,20.0
2025-07-10 05:20:00,VIC1,19.18
2025-07-10 05:25:00,VIC1,20.0
2025-07-10 05:30:00,VIC1,19.18
2025-07-10 05:35:00,VIC1,8.95
2025-07-10 05:40:00,VIC1,20.53
2025-07-10 05:45:00,VIC1,26.26213
2025-07-10 05:50:00,VIC1,28.17274
2025-07-10 05:55:00,VIC1,19.18
2025-07-10 06:00:00,VIC1,19.18
2025-07-10 06:05:00,VIC1,33.65155
2025-07-10 06:10:00,VIC1,33.68063
2025-07-10 06:15:00,VIC1,35.94
2025-07-10 06:20:00,VIC1,35.94
2025-07-10 06:25:00,VIC1,68.02507
2025-07-10 06:30:00,VIC1,44.3941
2025-07-10 06:35:00,VIC1,65.64382
2025-07-10 06:40:00,VIC1,66.5375
2025-07-10 06:45:00,VIC1,57.48252
2025-07-10 06:50:00,VIC1,20.00007
2025-07-10 06:55:00,VIC1,44.94817
2025-07-10 07:00:00,VIC1,19.18
2025-07-10 07:05:00,VIC1,20.0
2025-07-10 07:10:00,VIC1,23.23
2025-07-10 07:15:00,VIC1,98.95831
2025-07-10 07:20:00,VIC1,104.58688
2025-07-10 07:25:00,VIC1,107.60013
2025-07-10 07:30:00,VIC1,95.34224
2025-07-10 07:35:00,VIC1,102.32026
2025-07-10 07:40:00,VIC1,105.42096
2025-07-10 07:45:00,VIC1,104.78
2025-07-10 07:50:00,VIC1,99.20622
2025-07-10 07:55:00,VIC1,72.47525
2025-07-10 08:00:00,VIC1,70.06163
2025-07-10 08:05:00,VIC1,42.19288
2025-07-10 08:10:00,VIC1,55.2394
2025-07-10 08:15:00,VIC1,67.41016
2025-07-10 08:20:00,VIC1,56.97561
2025-07-10 08:25:00,VIC1,69.45
2025-07-10 08:30:00,VIC1,68.33473
2025-07-10 08:35:00,VIC1,47.97161
2025-07-10 08:40:00,VIC1,33.93844
2025-07-10 08:45:00,VIC1,46.04691
2025-07-10 08:50:00,VIC1,43.91973
2025-07-10 08:55:00,VIC1,35.31951
2025-07-10 09:00:00,VIC1,34.56835
2025-07-10 09:05:00,VIC1,35.04164
2025-07-10 09:10:00,VIC1,61.75016
2025-07-10 09:15:00,VIC1,5.80713
2025-07-10 09:20:00,VIC1,-0.01
2025-07-10 09:25:00,VIC1,0.00992
2025-07-10 09:30:00,VIC1,43.12332
2025-07-10 09:35:00,VIC1,23.61007
2025-07-10 09:40:00,VIC1,8.95052
2025-07-10 09:45:00,VIC1,8.95
2025-07-10 09:50:00,VIC1,19.53658
2025-07-10 09:55:00,VIC1,20.57578
2025-07-10 10:00:00,VIC1,-0.01
2025-07-10 10:05:00,VIC1,2.43127
2025-07-10 10:10:00,VIC1,41.43323
2025-07-10 10:15:00,VIC1,20.04
2025-07-10 10:20:00,VIC1,20.04
2025-07-10 10:25:00,VIC1,4.93179
2025-07-10 10:30:00,VIC1,19.18
2025-07-10 10:35:00,VIC1,-9.83
2025-07-10 10:40:00,VIC1,-16.49976
2025-07-10 10:45:00,VIC1,-9.96
2025-07-10 10:50:00,VIC1,-15.03
2025-07-10 10:55:00,VIC1,-15.03
2025-07-10 11:00:00,VIC1,-0.01
2025-07-10 11:05:00,VIC1,7.62958
2025-07-10 11:10:00,VIC1,8.9498
2025-07-10 11:15:00,VIC1,-0.01
2025-07-10 11:20:00,VIC1,-9.83
2025-07-10 11:25:00,VIC1,-5.06
2025-07-10 11:30:00,VIC1,8.95
2025-07-10 11:35:00,VIC1,8.95
2025-07-10 11:40:00,VIC1,-9.83
2025-07-10 11:45:00,VIC1,-16.49976
2025-07-10 11:50:00,VIC1,-16.49976
2025-07-10 11:55:00,VIC1,-16.49976
2025-07-10 12:00:00,VIC1,-16.49952
2025-07-10 12:05:00,VIC1,-11.53325
2025-07-10 12:10:00,VIC1,-9.96
2025-07-10 12:15:00,VIC1,-5.06
2025-07-10 12:20:00,VIC1,-15.18724
2025-07-10 12:25:00,VIC1,-9.96
2025-07-10 12:30:00,VIC1,0.0
2025-07-10 12:35:00,VIC1,4.61778
2025-07-10 12:40:00,VIC1,8.52018
2025-07-10 12:45:00,VIC1,0.0
