C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/08/08,09:36:13,001754609773098,MONTHLY_ARCHIVE,001754609773098
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/07/13 15:20:00",1,NSW1,20250713136,0,-14.35102,0,-14.35102,0,0,"2025/07/13 15:15:20",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,3,3,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,2,2,0,FIRM,-14.35102,0.1,0.04,0.1,3,0.39,0.86,0.39,2,169202.54891,2383.33073,1044.22957,354.78341,12063.50482,533.14273,1269.71838,445.14997,4367.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0.04,0.04,0,0.3,0.04,1016.24,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:15:00",1,SA1,20250713135,0,-19.99997,0,-19.99997,0,0,"2025/07/13 15:10:19",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,0.91,0.91,0,0.38,0.38,0,10,10,0,0.38,0.38,0,11.39,11.39,0,FIRM,-19.99997,0.1,0.04,0.1,0.91,0.38,10,0.38,11.39,138913.7436,2386.86073,1030.76045,350.75341,12061.46482,597.1122,1311.51083,446.28997,4367.95034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1017.31,388842.95003
D,DISPATCH,PRICE,5,"2025/07/13 15:15:00",1,TAS1,20250713135,0,149.24,0,149.24,0,0,"2025/07/13 15:10:19",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,7.09,7.09,0,0.38,0.38,0,6.85,6.85,0,0,0,0,2.2,2.2,0,FIRM,149.24,0.38,0.38,0.38,7.09,0.38,6.85,0,2.2,292883.68356,2842.3368,1110.46392,428.77347,13816.33025,980.06205,1724.86183,443.14893,8510.29772,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,789.30283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:15:00",1,VIC1,20250713135,0,-0.02119,0,-0.02119,0,0,"2025/07/13 15:10:19",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,0.91,0.91,0,0.38,0.38,0,10,10,0,0.38,0.38,0,11.39,11.39,0,FIRM,-0.02119,0.1,0.04,0.1,0.91,0.38,10,0.38,11.39,123582.29542,2383.60073,1044.28957,354.78341,12065.49482,533.13273,1269.23838,445.13997,4366.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.24,2.55
D,DISPATCH,PRICE,5,"2025/07/13 15:20:00",1,QLD1,20250713136,0,-12.28,0,-12.28,0,0,"2025/07/13 15:15:20",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,3,3,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,2,2,0,FIRM,-12.28,0.1,0.04,0.1,3,0.39,0.86,0.39,2,140356.51199,2383.33073,1044.22957,354.78341,12063.50482,533.14273,1269.71838,445.14997,4367.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0.04,0.04,0,0.3,0.04,1016.24,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:20:00",1,SA1,20250713136,0,-20,0,-20,0,0,"2025/07/13 15:15:20",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,3,3,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,2,2,0,FIRM,-20,0.1,0.04,0.1,3,0.39,0.86,0.39,2,138909.7436,2386.59073,1030.70045,350.75341,12059.47482,596.6422,1311.51083,446.28997,4368.94034,NOT_OCD,NOT_MII,0.3,0.3,0,0.04,0.04,0,0.3,0.04,1017.31,388842.95003
D,DISPATCH,PRICE,5,"2025/07/13 15:20:00",1,TAS1,20250713136,0,149.24,0,149.24,0,0,"2025/07/13 15:15:20",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,7.09,7.09,0,0.39,0.39,0,0.86,0.86,0,0,0,0,2.2,2.2,0,FIRM,149.24,0.38,0.38,0.38,7.09,0.39,0.86,0,2.2,292916.06271,2842.3468,1110.48392,429.05347,13816.90025,980.07205,1725.34183,442.76893,8509.83772,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,789.30283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:20:00",1,VIC1,20250713136,0,-11.74387,0,-11.74387,0,0,"2025/07/13 15:15:20",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,3,3,0,0.39,0.39,0,0.86,0.86,0,0.39,0.39,0,2,2,0,FIRM,-11.74387,0.1,0.04,0.1,3,0.39,0.86,0.39,2,123513.62181,2383.33073,1044.22957,354.78341,12063.50482,533.14273,1269.71838,445.14997,4367.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0.04,0.04,0,0.3,0.04,1016.24,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:25:00",1,NSW1,20250713137,0,-1.65814,0,-1.65814,0,0,"2025/07/13 15:20:13",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,9.26127,9.26127,0,0.38,0.38,0,1.84,1.84,0,0.38,0.38,0,2,2,0,FIRM,-1.65814,0.1,0.04,0.1,9.26127,0.38,1.84,0.38,2,169137.29269,2383.05073,1044.16957,354.78341,12067.81609,533.14273,1271.17838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.17,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:25:00",1,QLD1,20250713137,0,-1.4113,0,-1.4113,0,0,"2025/07/13 15:20:13",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,9.26127,9.26127,0,0.38,0.38,0,1.84,1.84,0,0.38,0.38,0,2,2,0,FIRM,-1.4113,0.1,0.04,0.1,9.26127,0.38,1.84,0.38,2,140300.10057,2383.05073,1044.16957,354.78341,12067.81609,533.14273,1271.17838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.17,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:25:00",1,SA1,20250713137,0,-19.99997,0,-19.99997,0,0,"2025/07/13 15:20:13",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,9.26127,9.26127,0,0.38,0.38,0,1.84,1.84,0,0.38,0.38,0,2,2,0,FIRM,-19.99997,0.1,0.04,0.1,9.26127,0.38,1.84,0.38,2,138889.74363,2386.31073,1030.64045,350.75341,12063.78609,596.1722,1311.51083,446.28997,4369.94034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1017.24,388709.60003
D,DISPATCH,PRICE,5,"2025/07/13 15:25:00",1,TAS1,20250713137,0,108.21002,0,108.21002,0,0,"2025/07/13 15:20:13",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,7.09,7.09,0,0.38,0.38,0,1.84,1.84,0,0,0,0,2.2,2.2,0,FIRM,108.21002,0.38,0.38,0.36,7.09,0.38,1.84,0,2.2,292900.56206,2842.3468,1110.50392,429.31347,13817.47025,980.07205,1726.80183,442.38893,8509.37772,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,789.23283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:25:00",1,VIC1,20250713137,0,0.00002,0,0.00002,0,0,"2025/07/13 15:20:13",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,9.26127,9.26127,0,0.38,0.38,0,1.84,1.84,0,0.38,0.38,0,2,2,0,FIRM,0.00002,0.1,0.04,0.1,9.26127,0.38,1.84,0.38,2,123450.13164,2383.05073,1044.16957,354.78341,12067.81609,533.14273,1271.17838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.17,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:30:00",1,NSW1,20250713138,0,0.51248,0,0.51248,0,0,"2025/07/13 15:25:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,4.99,4.99,0,0.38,0.38,0,1.83,1.83,0,0.38,0.38,0,1,1,0,FIRM,0.51248,0.1,0.1,0.1,4.99,0.38,1.83,0.38,1,169070.11487,2382.77073,1044.16957,354.78341,12061.12609,533.14273,1272.62838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.16,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:30:00",1,QLD1,20250713138,0,0.4482,0,0.4482,0,0,"2025/07/13 15:25:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,4.99,4.99,0,0.38,0.38,0,1.83,1.83,0,0.38,0.38,0,1,1,0,FIRM,0.4482,0.1,0.1,0.1,4.99,0.38,1.83,0.38,1,140243.8167,2382.77073,1044.16957,354.78341,12061.12609,533.14273,1272.62838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.16,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:30:00",1,SA1,20250713138,0,-20,0,-20,0,0,"2025/07/13 15:25:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,4.99,4.99,0,0.38,0.38,0,1.83,1.83,0,0.38,0.38,0,1,1,0,FIRM,-20,0.1,0.1,0.1,4.99,0.38,1.83,0.38,1,138885.74363,2386.03073,1030.64045,350.75341,12057.09609,595.7022,1312.48083,446.28997,4369.94034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1017.23,388576.25003
D,DISPATCH,PRICE,5,"2025/07/13 15:30:00",1,TAS1,20250713138,0,105.86048,0,105.86048,0,0,"2025/07/13 15:25:13",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.09,6.09,0,0.38,0.38,0,1.83,1.83,0,0.38,0.38,0,2.2,2.2,0,FIRM,105.86048,0.38,0.38,0.1,6.09,0.38,1.83,0.38,2.2,292877.37618,2842.3468,1110.52392,429.31347,13816.04025,980.07205,1728.25183,442.38893,8508.91772,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,789.22283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:30:00",1,VIC1,20250713138,0,-0.0275,0,-0.0275,0,0,"2025/07/13 15:25:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,4.99,4.99,0,0.38,0.38,0,1.83,1.83,0,0.38,0.38,0,1,1,0,FIRM,-0.0275,0.1,0.1,0.1,4.99,0.38,1.83,0.38,1,123381.50367,2382.77073,1044.16957,354.78341,12061.12609,533.14273,1272.62838,445.14997,4368.80034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.16,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:35:00",1,NSW1,20250713139,0,-15.01,0,-15.01,0,0,"2025/07/13 15:30:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,7.6,7.6,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,0.93,0.93,0,FIRM,-15.01,0.1,0.1,0.1,7.6,0.38,0.45,0.38,0.93,168990.03746,2382.49073,1044.16957,354.78341,12063.73609,533.14273,1272.69838,445.14997,4368.73034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:35:00",1,QLD1,20250713139,0,-13.24008,0,-13.24008,0,0,"2025/07/13 15:30:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,7.6,7.6,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,0.93,0.93,0,FIRM,-13.24008,0.1,0.1,0.1,7.6,0.38,0.45,0.38,0.93,140175.57662,2382.49073,1044.16957,354.78341,12063.73609,533.14273,1272.69838,445.14997,4368.73034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:35:00",1,SA1,20250713139,0,-16.99999,0,-16.99999,0,0,"2025/07/13 15:30:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,7.6,7.6,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,0.93,0.93,0,FIRM,-16.99999,0.1,0.1,0.1,7.6,0.38,0.45,0.38,0.93,138884.74364,2385.75073,1030.64045,350.75341,12059.70609,595.2322,1312.07083,446.28997,4369.87034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1017.22,388575.31003
D,DISPATCH,PRICE,5,"2025/07/13 15:35:00",1,TAS1,20250713139,0,92.06119,0,92.06119,0,0,"2025/07/13 15:30:13",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.09,6.09,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,4.2,4.2,0,FIRM,92.06119,0.38,0.38,0.1,6.09,0.38,0.38,0.38,4.2,292829.39737,2842.3468,1110.54392,429.31347,13815.61025,980.07205,1728.25183,442.38893,8510.45772,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,789.21283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:35:00",1,VIC1,20250713139,0,-12.94651,0,-12.94651,0,0,"2025/07/13 15:30:13",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,7.6,7.6,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,0.93,0.93,0,FIRM,-12.94651,0.1,0.1,0.1,7.6,0.38,0.45,0.38,0.93,123288.19116,2382.49073,1044.16957,354.78341,12063.73609,533.14273,1272.69838,445.14997,4368.73034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:40:00",1,NSW1,20250713140,0,14.46457,0,14.46457,0,0,"2025/07/13 15:35:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.63,0.63,0,FIRM,14.46457,0.1,0.1,0.1,1,0.38,0.45,0.39,0.63,168942.64752,2382.21073,1044.16957,354.78341,12040.62603,533.14273,1272.76838,445.15997,4368.37034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:40:00",1,QLD1,20250713140,0,12.98364,0,12.98364,0,0,"2025/07/13 15:35:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.63,0.63,0,FIRM,12.98364,0.1,0.1,0.1,1,0.38,0.45,0.39,0.63,140134.11026,2382.21073,1044.16957,354.78341,12040.62603,533.14273,1272.76838,445.15997,4368.37034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:40:00",1,SA1,20250713140,0,-16,0,-16,0,0,"2025/07/13 15:35:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.63,0.63,0,FIRM,-16,0.1,0.1,0.1,1,0.38,0.45,0.39,0.63,138849.58364,2385.47073,1030.64045,350.75341,12036.59603,594.7522,1311.66083,446.28997,4369.50034,NOT_OCD,NOT_MII,0.3,0.3,0,4.29,4.29,0,0.3,4.29,1017.22,388578.66003
D,DISPATCH,PRICE,5,"2025/07/13 15:45:00",1,QLD1,20250713141,0,19.35386,0,19.35386,0,0,"2025/07/13 15:40:11",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,11.05,11.05,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,1,1,0,FIRM,19.35386,0.1,0.04,0.1,11.05,0.38,0.39,0.38,1,140068.69413,2381.94073,1044.10957,354.78341,12030.67603,533.14273,1272.77838,445.15997,4365.88034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.35,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:40:00",1,TAS1,20250713140,0,119.2821,0,119.2821,0,0,"2025/07/13 15:35:10",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.09,6.09,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,4.2,4.2,0,FIRM,119.2821,0.38,0.38,0.1,6.09,0.38,0.38,0.38,4.2,292808.63947,2842.3468,1110.56392,429.31347,13815.18025,980.07205,1728.25183,442.38893,8511.99772,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,789.21283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:40:00",1,VIC1,20250713140,0,12.4,0,12.4,0,0,"2025/07/13 15:35:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.63,0.63,0,FIRM,12.4,0.1,0.1,0.1,1,0.38,0.45,0.39,0.63,123220.64154,2382.21073,1044.16957,354.78341,12040.62603,533.14273,1272.76838,445.15997,4368.37034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.15,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:45:00",1,NSW1,20250713141,0,21.26127,0,21.26127,0,0,"2025/07/13 15:40:11",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,11.05,11.05,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,1,1,0,FIRM,21.26127,0.1,0.04,0.1,11.05,0.38,0.39,0.38,1,168867.11347,2381.94073,1044.10957,354.78341,12030.67603,533.14273,1272.77838,445.15997,4365.88034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.35,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:45:00",1,SA1,20250713141,0,-2.36013,0,-2.36013,0,0,"2025/07/13 15:40:11",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,11.05,11.05,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,1,1,0,FIRM,-2.36013,0.1,0.04,0.1,11.05,0.38,0.39,0.38,1,138863.22351,2385.20073,1030.58045,350.75341,12026.64603,594.2822,1311.19083,446.28997,4367.01034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1017.42,388480.80003
D,DISPATCH,PRICE,5,"2025/07/13 15:45:00",1,TAS1,20250713141,0,127.47407,0,127.47407,0,0,"2025/07/13 15:40:11",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.09,6.09,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,4.2,4.2,0,FIRM,127.47407,0.38,0.38,0.1,6.09,0.38,0.38,0.38,4.2,292779.33709,2842.3568,1110.58392,429.31347,13814.75025,980.07205,1728.25183,442.38893,8513.53772,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,789.41283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:45:00",1,VIC1,20250713141,0,20.04,0,20.04,0,0,"2025/07/13 15:40:11",0.1,0.1,0,0.04,0.04,0,0.1,0.1,0,11.05,11.05,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,1,1,0,FIRM,20.04,0.1,0.04,0.1,11.05,0.38,0.39,0.38,1,123143.52972,2381.94073,1044.10957,354.78341,12030.67603,533.14273,1272.77838,445.15997,4365.88034,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1016.35,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:50:00",1,NSW1,20250713142,0,9.6678,0,9.6678,0,0,"2025/07/13 15:45:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0,FIRM,9.6678,0.1,0.1,0.1,1,0.38,0.39,0.39,1,168800.20127,2381.81073,1044.10957,354.84341,12010.99603,533.14273,1272.78838,445.15997,4364.88034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.61,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:50:00",1,QLD1,20250713142,0,8.71206,0,8.71206,0,0,"2025/07/13 15:45:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0,FIRM,8.71206,0.1,0.1,0.1,1,0.38,0.39,0.39,1,140010.65653,2381.81073,1044.10957,354.84341,12010.99603,533.14273,1272.78838,445.15997,4364.88034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.61,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:50:00",1,SA1,20250713142,0,-16,0,-16,0,0,"2025/07/13 15:45:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0,FIRM,-16,0.1,0.1,0.1,1,0.38,0.39,0.39,1,138847.22351,2385.07073,1030.58045,350.81341,12006.96603,593.8122,1311.19083,446.28997,4366.01034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1017.68,388479.87003
D,DISPATCH,PRICE,5,"2025/07/13 15:50:00",1,TAS1,20250713142,0,115.51833,0,115.51833,0,0,"2025/07/13 15:45:10",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.09,6.09,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,4.2,4.2,0,FIRM,115.51833,0.38,0.38,0.1,6.09,0.38,0.38,0.38,4.2,292674.34816,2842.3768,1110.60392,429.37347,13814.32025,980.07205,1728.25183,442.37893,8515.07772,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,789.67283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:50:00",1,VIC1,20250713142,0,8.95,0,8.95,0,0,"2025/07/13 15:45:10",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0,FIRM,8.95,0.1,0.1,0.1,1,0.38,0.39,0.39,1,122992.59268,2381.81073,1044.10957,354.84341,12010.99603,533.14273,1272.78838,445.15997,4364.88034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.61,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:55:00",1,NSW1,20250713143,0,50.35,0,50.35,0,0,"2025/07/13 15:50:11",0.36,0.36,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,50.35,0.36,0.1,0.1,1,0.38,0.45,0.39,0.39,168759.24216,2381.80073,1044.10957,354.84341,12001.99603,533.14273,1272.85838,445.16997,4361.78034,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1016.68,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:55:00",1,QLD1,20250713143,0,44.93179,0,44.93179,0,0,"2025/07/13 15:50:11",0.36,0.36,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,44.93179,0.36,0.1,0.1,1,0.38,0.45,0.39,0.39,139975.58832,2381.80073,1044.10957,354.84341,12001.99603,533.14273,1272.85838,445.16997,4361.78034,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1016.68,2.59
D,DISPATCH,PRICE,5,"2025/07/13 15:55:00",1,SA1,20250713143,0,-19.99997,0,-19.99997,0,0,"2025/07/13 15:50:11",0.36,0.36,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,-19.99997,0.36,0.1,0.1,1,0.38,0.45,0.39,0.39,138843.22354,2385.06073,1030.58045,350.81341,11997.96603,593.3422,1311.25083,446.29997,4362.91034,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1017.75,388478.94003
D,DISPATCH,PRICE,5,"2025/07/13 15:55:00",1,TAS1,20250713143,0,115.23833,0,115.23833,0,0,"2025/07/13 15:50:11",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,7.09,7.09,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,2.2,2.2,0,FIRM,115.23833,0.38,0.38,0.1,7.09,0.38,0.45,0.39,2.2,292582.60391,2842.3868,1110.62392,429.37347,13814.89025,980.07205,1728.32183,442.38893,8512.61772,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,789.74283,0.84
D,DISPATCH,PRICE,5,"2025/07/13 15:55:00",1,VIC1,20250713143,0,8.95,0,8.95,0,0,"2025/07/13 15:50:11",0.36,0.36,0,0.1,0.1,0,0.1,0.1,0,1,1,0,0.38,0.38,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,8.95,0.36,0.1,0.1,1,0.38,0.45,0.39,0.39,122855.29875,2381.80073,1044.10957,354.84341,12001.99603,533.14273,1272.85838,445.16997,4361.78034,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1016.68,2.59
D,DISPATCH,PRICE,5,"2025/07/13 16:00:00",1,NSW1,20250713144,0,76.58012,0,76.58012,0,0,"2025/07/13 15:55:10",0.23,0.23,0,0.1,0.1,0,0.1,0.1,0,11.05,11.05,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,0.38,0.38,0,FIRM,76.58012,0.23,0.1,0.1,11.05,0.38,0.45,0.38,0.38,168720.54321,2381.65073,1044.10957,354.84341,12010.04603,533.14273,1272.92838,445.16997,4361.78034,NOT_OCD,NOT_MII,0.36,0.36,0,0,0,0,0.36,0,1016.68,2.59
