SETTLEMENTDATE,RRP,charge_mw,discharge_mw,soc_mwh,revenue
2025-07-02 00:20:00,137.86187,0.0,0.0,63.92052305789416,0.0
2025-07-02 00:25:00,144.90636,0.0,100.0,55.136418446315325,1207.5529999999999
2025-07-02 00:30:00,138.92228,0.0,0.0,55.136418446315325,0.0
2025-07-02 00:35:00,144.8585,0.0,100.0,46.35231383473649,1207.1541666666665
2025-07-02 00:40:00,143.58553,0.0,100.0,37.568209223157666,1196.5460833333332
2025-07-02 00:45:00,145.99124,0.0,100.0,28.784104611578833,1216.5936666666664
2025-07-02 00:50:00,137.86187,0.0,0.0,28.784104611578833,0.0
2025-07-02 00:55:00,126.35322,0.0,0.0,28.784104611578833,0.0
2025-07-02 01:00:00,134.61929,0.0,0.0,28.784104611578833,0.0
2025-07-02 01:05:00,144.53965,0.0,100.0,20.0,1204.4970833333332
2025-07-02 01:10:00,108.00249,100.0,0.0,27.90569415042095,-900.0207499999998
2025-07-02 01:15:00,113.45259,100.0,0.0,35.8113883008419,-945.4382499999999
2025-07-02 01:20:00,134.56709,0.0,100.0,27.027283689263065,1121.3924166666666
2025-07-02 01:25:00,120.01631,44.44444444444449,0.0,30.5409255338946,-444.5048518518523
2025-07-02 01:30:00,90.0,100.0,0.0,38.44661968431555,-749.9999999999999
2025-07-02 01:35:00,147.23436,0.0,100.0,29.662515072736717,1226.953
2025-07-02 01:40:00,129.98772,0.0,0.0,29.662515072736717,0.0
2025-07-02 01:45:00,147.1343,0.0,100.0,20.878410461157884,1226.1191666666664
2025-07-02 01:50:00,90.0,100.0,0.0,28.784104611578833,-749.9999999999999
2025-07-02 01:55:00,147.45806,0.0,100.0,20.0,1228.8171666666665
2025-07-02 02:00:00,90.0,100.0,0.0,27.90569415042095,-749.9999999999999
2025-07-02 02:05:00,97.00147,100.0,0.0,35.8113883008419,-808.3455833333333
2025-07-02 02:10:00,125.8107,0.0,59.99999999999998,30.5409255338946,629.0534999999998
2025-07-02 02:15:00,145.27529,0.0,100.0,21.756820922315768,1210.6274166666667
2025-07-02 02:20:00,90.0,100.0,0.0,29.662515072736717,-749.9999999999999
2025-07-02 02:25:00,135.18795,0.0,100.0,20.878410461157884,1126.5662499999999
2025-07-02 02:30:00,90.0,100.0,0.0,28.784104611578833,-749.9999999999999
2025-07-02 02:35:00,127.64425,0.0,100.0,20.0,1063.7020833333331
2025-07-02 02:40:00,86.46459,0.0,0.0,20.0,0.0
2025-07-02 02:45:00,85.88,0.0,0.0,20.0,0.0
2025-07-02 02:50:00,85.69444,100.0,0.0,27.90569415042095,-714.1203333333332
2025-07-02 02:55:00,90.0,0.0,0.0,27.90569415042095,0.0
2025-07-02 03:00:00,85.88,11.111111111111123,0.0,28.784104611578833,-79.5185185185186
2025-07-02 03:05:00,85.95676,0.0,0.0,28.784104611578833,0.0
2025-07-02 03:10:00,119.6,0.0,100.0,20.0,996.6666666666665
2025-07-02 03:15:00,90.0,0.0,0.0,20.0,0.0
2025-07-02 03:20:00,81.75953,100.0,0.0,27.90569415042095,-681.3294166666666
2025-07-02 03:25:00,85.88,0.0,0.0,27.90569415042095,0.0
2025-07-02 03:30:00,90.0,0.0,0.0,27.90569415042095,0.0
2025-07-02 03:35:00,82.10542,100.0,0.0,35.8113883008419,-684.2118333333332
2025-07-02 03:40:00,82.6371,100.0,0.0,43.71708245126284,-688.6424999999999
2025-07-02 03:45:00,79.72,100.0,0.0,51.62277660168379,-664.3333333333333
2025-07-02 03:50:00,79.72,100.0,0.0,59.52847075210474,-664.3333333333333
2025-07-02 03:55:00,79.72,100.0,0.0,67.43416490252568,-664.3333333333333
2025-07-02 04:00:00,79.72,100.0,0.0,75.33985905294664,-664.3333333333333
2025-07-02 04:05:00,74.83305,100.0,0.0,83.24555320336758,-623.6087499999999
2025-07-02 04:10:00,83.03894,100.0,0.0,91.15124735378852,-691.9911666666666
2025-07-02 04:15:00,72.96744,100.0,0.0,99.05694150420946,-608.0619999999999
2025-07-02 04:20:00,75.7785,100.0,0.0,106.9626356546304,-631.4874999999998
2025-07-02 04:25:00,83.11101,23.8577025077635,0.0,108.8487526462115,-165.23647930831308
2025-07-02 04:30:00,76.84515,100.0,0.0,116.75444679663245,-640.3762499999999
